Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,Returns_Pct,Log_Returns,Dollar_Change,Intraday_Range,Intraday_Range_Pct,Predicted
2000-10-19,4.7662,4.7916,4.7662,4.7673,4.7673,42031,4.775,0.9776,0.009729,0.0462,0.0254,0.5326,
2000-10-20,4.7494,4.7494,4.7124,4.73,4.73,29724,4.7306,-0.7825,-0.007856,-0.0373,0.037,0.7851,
2000-10-23,4.7318,4.7492,4.7318,4.7393,4.7393,27397,4.7401,0.1983,0.001981,0.0094,0.0173,0.3665,
2000-10-24,4.8044,4.8163,4.8044,4.8115,4.8115,34910,4.8107,1.5224,0.015109,0.0722,0.0119,0.2478,
2000-10-25,4.8202,4.8416,4.8202,4.8367,4.8367,36192,4.8328,0.5243,0.005229,0.0252,0.0214,0.4435,
2000-10-26,4.8917,4.9023,4.8917,4.8974,4.8974,26765,4.8972,1.2556,0.012477,0.0607,0.0106,0.2167,
2000-10-27,4.8813,4.9255,4.8423,4.8756,4.8756,19804,4.8811,-0.4461,-0.004471,-0.0218,0.0833,1.7192,
2000-10-30,4.9252,5.0029,4.9252,4.9353,4.9353,35342,4.9545,1.2248,0.012174,0.0597,0.0777,1.5783,
2000-10-31,4.9649,4.982,4.9649,4.9733,4.9733,38838,4.9734,0.7707,0.007677,0.038,0.0171,0.3445,
2000-11-01,4.886,4.886,4.878,4.8811,4.8811,33623,4.8817,-1.8545,-0.01872,-0.0922,0.008,0.1641,
2000-11-02,4.8425,4.8425,4.8284,4.8376,4.8376,23677,4.8362,-0.8909,-0.008949,-0.0435,0.0141,0.2918,
2000-11-03,4.8145,4.8145,4.8083,4.8097,4.8097,36082,4.8108,-0.5779,-0.005795,-0.028,0.0062,0.1282,
2000-11-06,4.8573,4.8972,4.8573,4.865,4.865,28879,4.8731,1.1508,0.011443,0.0554,0.0399,0.8212,
2000-11-07,4.822,4.8591,4.822,4.8269,4.8269,21663,4.836,-0.7847,-0.007878,-0.0382,0.037,0.7678,
2000-11-08,4.7702,4.7702,4.7603,4.7655,4.7655,39941,4.7653,-1.2717,-0.012799,-0.0614,0.0099,0.2089,
2000-11-09,4.7862,4.7862,4.7614,4.777,4.777,26791,4.7749,0.2424,0.002421,0.0116,0.0248,0.5206,
2000-11-10,4.7844,4.8454,4.7844,4.8001,4.8001,25867,4.81,0.4822,0.004811,0.023,0.0609,1.2738,
2000-11-13,4.7674,4.8285,4.7674,4.8054,4.8054,18517,4.8005,0.1115,0.001114,0.0053,0.0611,1.2818,
2000-11-14,4.8252,4.8252,4.7733,4.7994,4.7994,35011,4.7993,-0.1259,-0.00126,-0.0061,0.0519,1.0874,
2000-11-15,4.858,4.8729,4.858,4.8604,4.8604,22970,4.8637,1.2709,0.012629,0.061,0.0149,0.3064,
2000-11-16,4.7269,4.7269,4.7024,4.7222,4.7222,25408,4.7171,-2.8429,-0.028841,-0.1382,0.0245,0.5217,
2000-11-17,4.7214,4.7338,4.715,4.7291,4.7291,16093,4.726,0.1469,0.001468,0.0069,0.0188,0.3996,
2000-11-20,4.8,4.8404,4.8,4.8234,4.8234,47092,4.8213,1.9933,0.019737,0.0943,0.0403,0.8402,
2000-11-21,4.8514,4.8574,4.8514,4.8526,4.8526,16947,4.8538,0.605,0.006032,0.0292,0.006,0.123,
2000-11-22,4.8757,4.8888,4.8757,4.8839,4.8839,19764,4.8828,0.6465,0.006444,0.0314,0.0131,0.2679,
2000-11-23,4.8087,4.8087,4.7999,4.8039,4.8039,43633,4.8042,-1.6387,-0.016523,-0.08,0.0088,0.1842,
2000-11-24,4.7751,4.7751,4.7684,4.7703,4.7703,23301,4.7713,-0.6989,-0.007013,-0.0336,0.0067,0.1411,
2000-11-27,4.7643,4.7825,4.7643,4.7716,4.7716,24503,4.7728,0.0269,0.000269,0.0013,0.0183,0.3833,
2000-11-28,4.7528,4.758,4.7528,4.7533,4.7533,40099,4.7547,-0.3843,-0.00385,-0.0183,0.0052,0.1091,
2000-11-29,4.743,4.743,4.7107,4.7368,4.7368,39646,4.7302,-0.3471,-0.003477,-0.0165,0.0322,0.6846,
2000-11-30,4.7332,4.7363,4.7283,4.7315,4.7315,33074,4.732,-0.1106,-0.001107,-0.0052,0.0079,0.168,
2000-12-01,4.6519,4.6519,4.6453,4.6473,4.6473,45166,4.6482,-1.7809,-0.017969,-0.0843,0.0066,0.1425,
2000-12-04,4.6785,4.7348,4.6785,4.6889,4.6889,19361,4.7007,0.8959,0.008919,0.0416,0.0562,1.2022,
2000-12-05,4.6143,4.6143,4.6094,4.6096,4.6096,26076,4.6111,-1.6904,-0.017048,-0.0793,0.0049,0.1061,
2000-12-06,4.7293,4.7688,4.7293,4.7328,4.7328,49015,4.7436,2.6709,0.026359,0.1231,0.0395,0.8359,
2000-12-07,4.7137,4.7222,4.7137,4.7163,4.7163,24032,4.7174,-0.3481,-0.003488,-0.0165,0.0085,0.1803,
2000-12-08,4.7361,4.7674,4.7361,4.7504,4.7504,42242,4.7513,0.7225,0.007199,0.0341,0.0313,0.6606,
2000-12-11,4.715,4.715,4.6853,4.7103,4.7103,38595,4.7036,-0.8433,-0.008468,-0.0401,0.0297,0.6334,
2000-12-12,4.694,4.7146,4.694,4.7028,4.7028,17336,4.7038,-0.1592,-0.001593,-0.0075,0.0206,0.4395,
2000-12-13,4.6879,4.6913,4.6773,4.6848,4.6848,32854,4.6845,-0.3824,-0.003832,-0.018,0.014,0.2995,
2000-12-14,4.6762,4.6762,4.6684,4.6715,4.6715,39153,4.672,-0.2838,-0.002842,-0.0133,0.0078,0.1676,
2000-12-15,4.6634,4.6726,4.6634,4.668,4.668,33529,4.668,-0.0764,-0.000764,-0.0036,0.0092,0.1971,
2000-12-18,4.6425,4.6425,4.5595,4.6056,4.6056,20923,4.6025,-1.3354,-0.013444,-0.0623,0.083,1.8202,
2000-12-19,4.5947,4.5947,4.587,4.5901,4.5901,30539,4.5906,-0.3364,-0.00337,-0.0155,0.0077,0.1687,
2000-12-20,4.5649,4.5809,4.4804,4.5316,4.5316,30062,4.531,-1.2745,-0.012827,-0.0585,0.1005,2.2426,
2000-12-21,4.508,4.508,4.4924,4.5029,4.5029,29557,4.5011,-0.6346,-0.006367,-0.0288,0.0156,0.3475,
2000-12-22,4.4401,4.4567,4.4401,4.4523,4.4523,26241,4.4497,-1.124,-0.011304,-0.0506,0.0166,0.3733,
2000-12-25,4.4883,4.5262,4.4883,4.5151,4.5151,32276,4.5099,1.4115,0.014016,0.0628,0.0379,0.8446,
2000-12-26,4.5542,4.58,4.5542,4.564,4.564,27762,4.5661,1.0838,0.010779,0.0489,0.0258,0.5655,
2000-12-27,4.5354,4.5354,4.4915,4.5245,4.5245,36382,4.5171,-0.8651,-0.008689,-0.0395,0.0438,0.9762,
2000-12-28,4.5814,4.5999,4.5814,4.5953,4.5953,23797,4.5922,1.5649,0.015528,0.0708,0.0185,0.4041,
2000-12-29,4.6191,4.6247,4.6191,4.6201,4.6201,36646,4.6213,0.5387,0.005373,0.0248,0.0056,0.122,
2001-01-01,4.5534,4.5534,4.5435,4.5472,4.5472,38118,4.548,-1.578,-0.015906,-0.0729,0.0099,0.2177,
2001-01-02,4.5565,4.5565,4.5383,4.5486,4.5486,31999,4.5478,0.03,0.0003,0.0014,0.0181,0.3997,
2001-01-03,4.4818,4.4818,4.4568,4.4717,4.4717,27588,4.4701,-1.6891,-0.017035,-0.0768,0.025,0.5601,
2001-01-04,4.4047,4.4047,4.3948,4.4003,4.4003,25358,4.3999,-1.5979,-0.016108,-0.0715,0.0099,0.2253,
2001-01-05,4.4115,4.4307,4.4115,4.4244,4.4244,42106,4.4222,0.5482,0.005467,0.0241,0.0192,0.4359,
2001-01-08,4.5268,4.5388,4.5268,4.5337,4.5337,28744,4.5331,2.4693,0.024393,0.1093,0.012,0.2648,
2001-01-09,4.5272,4.5272,4.5135,4.5138,4.5138,35034,4.5182,-0.4389,-0.004399,-0.0199,0.0137,0.3028,
2001-01-10,4.5017,4.5114,4.5017,4.5051,4.5051,37643,4.5061,-0.1918,-0.00192,-0.0087,0.0097,0.2152,
2001-01-11,4.5231,4.5287,4.5231,4.5242,4.5242,28552,4.5253,0.4235,0.004226,0.0191,0.0056,0.1232,
2001-01-12,4.4638,4.4638,4.443,4.4511,4.4511,52189,4.4526,-1.6152,-0.016284,-0.0731,0.0208,0.4686,
2001-01-15,4.3639,4.3639,4.3569,4.3596,4.3596,37936,4.3601,-2.056,-0.020774,-0.0915,0.0071,0.1627,
2001-01-16,4.3666,4.3793,4.3666,4.3749,4.3749,36026,4.3736,0.3521,0.003515,0.0154,0.0128,0.2921,
2001-01-17,4.3684,4.3903,4.3684,4.3714,4.3714,24346,4.3767,-0.0818,-0.000819,-0.0036,0.0219,0.5022,
2001-01-18,4.4271,4.4316,4.4271,4.4272,4.4272,29189,4.4286,1.2768,0.012687,0.0558,0.0045,0.1019,
2001-01-19,4.3819,4.3819,4.3437,4.3775,4.3775,37019,4.3677,-1.1213,-0.011277,-0.0496,0.0382,0.8802,
2001-01-22,4.4091,4.4426,4.4091,4.4237,4.4237,34288,4.4251,1.0538,0.010483,0.0461,0.0335,0.7605,
2001-01-23,4.4292,4.4292,4.4233,4.4248,4.4248,24904,4.4258,0.0261,0.000261,0.0012,0.0059,0.134,
2001-01-24,4.4031,4.4299,4.4002,4.4224,4.4224,27938,4.4175,-0.0548,-0.000548,-0.0024,0.0297,0.6758,
2001-01-25,4.3427,4.3427,4.3206,4.3276,4.3276,35851,4.3303,-2.1439,-0.021672,-0.0948,0.0221,0.5119,
2001-01-26,4.2627,4.2627,4.2403,4.2484,4.2484,24568,4.2505,-1.8296,-0.018466,-0.0792,0.0224,0.5291,
2001-01-29,4.1765,4.1765,4.1699,4.1723,4.1723,54188,4.1729,-1.7914,-0.018077,-0.0761,0.0065,0.1565,
2001-01-30,4.1892,4.1892,4.1316,4.1623,4.1623,36198,4.161,-0.2392,-0.002395,-0.01,0.0576,1.3947,
2001-01-31,4.1942,4.2003,4.1942,4.1942,4.1942,31956,4.1962,0.7659,0.00763,0.0319,0.0061,0.1449,
2001-02-01,4.2184,4.2477,4.2184,4.2392,4.2392,37768,4.2351,1.0725,0.010668,0.045,0.0293,0.6952,
2001-02-02,4.2898,4.3339,4.2898,4.3296,4.3296,41568,4.3178,2.1335,0.021111,0.0904,0.0442,1.0302,
2001-02-05,4.4179,4.4239,4.4179,4.4195,4.4195,46097,4.4205,2.0759,0.020547,0.0899,0.006,0.135,
2001-02-06,4.4879,4.4973,4.4879,4.4928,4.4928,36927,4.4926,1.6578,0.016442,0.0733,0.0093,0.208,
2001-02-07,4.4756,4.4941,4.4756,4.4825,4.4825,35265,4.4841,-0.2276,-0.002279,-0.0102,0.0185,0.4129,
2001-02-08,4.4612,4.4612,4.4499,4.4557,4.4557,36662,4.4556,-0.5988,-0.006006,-0.0268,0.0113,0.2533,
2001-02-09,4.454,4.454,4.426,4.4327,4.4327,26285,4.4375,-0.5169,-0.005182,-0.023,0.028,0.6325,
2001-02-12,4.4722,4.5172,4.4612,4.4829,4.4829,41801,4.4871,1.1327,0.011264,0.0502,0.0559,1.2539,
2001-02-13,4.4364,4.4364,4.4297,4.4319,4.4319,39632,4.4327,-1.1366,-0.011431,-0.051,0.0066,0.1498,
2001-02-14,4.3936,4.3936,4.3842,4.3892,4.3892,41698,4.389,-0.9639,-0.009686,-0.0427,0.0094,0.2137,
2001-02-15,4.4322,4.4413,4.4322,4.4345,4.4345,25178,4.436,1.0316,0.010263,0.0453,0.0092,0.2072,
2001-02-16,4.4291,4.4487,4.3754,4.4386,4.4386,21634,4.4209,0.0936,0.000936,0.0042,0.0733,1.6743,
2001-02-19,4.4807,4.4875,4.4768,4.4831,4.4831,42640,4.4825,1.001,0.00996,0.0444,0.0107,0.239,
2001-02-20,4.4845,4.4845,4.4717,4.48,4.48,39927,4.4788,-0.0674,-0.000674,-0.003,0.0128,0.2859,
2001-02-21,4.4732,4.4732,4.4668,4.4687,4.4687,25858,4.4696,-0.2522,-0.002525,-0.0113,0.0064,0.1435,
2001-02-22,4.431,4.4359,4.431,4.4315,4.4315,38640,4.4328,-0.834,-0.008375,-0.0373,0.0049,0.1101,
2001-02-23,4.4217,4.4217,4.3936,4.4042,4.4042,36474,4.4065,-0.6155,-0.006174,-0.0273,0.0281,0.6391,
2001-02-26,4.3383,4.3383,4.3317,4.3334,4.3334,46165,4.3344,-1.6083,-0.016214,-0.0708,0.0066,0.1522,
2001-02-27,4.3194,4.3194,4.294,4.3151,4.3151,42206,4.3095,-0.422,-0.004229,-0.0183,0.0254,0.5925,
2001-02-28,4.328,4.375,4.328,4.3633,4.3633,46818,4.3554,1.1181,0.011119,0.0482,0.047,1.0859,
2001-03-01,4.4032,4.4497,4.4032,4.4354,4.4354,51833,4.4295,1.652,0.016385,0.0721,0.0465,1.0571,
2001-03-02,4.4699,4.4699,4.4629,4.4655,4.4655,29351,4.4661,0.678,0.006757,0.0301,0.007,0.1567,
2001-03-05,4.3818,4.3818,4.2817,4.3775,4.3775,52290,4.347,-1.9711,-0.019908,-0.088,0.1001,2.3382,
2001-03-06,4.4463,4.4532,4.4463,4.4488,4.4488,38982,4.4494,1.6292,0.01616,0.0713,0.007,0.1565,
2001-03-07,4.5762,4.6113,4.5762,4.6067,4.6067,35711,4.5981,3.5495,0.03488,0.1579,0.035,0.7657,
2001-03-08,4.6266,4.6337,4.6266,4.6281,4.6281,38708,4.6295,0.4648,0.004637,0.0214,0.0071,0.1533,
2001-03-09,4.6804,4.7284,4.6804,4.7073,4.7073,51008,4.7054,1.712,0.016975,0.0792,0.048,1.0252,
2001-03-12,4.7158,4.7591,4.7158,4.7321,4.7321,26598,4.7357,0.5268,0.005254,0.0248,0.0433,0.9174,
2001-03-13,4.7579,4.7579,4.7532,4.7532,4.7532,42888,4.7548,0.445,0.00444,0.0211,0.0048,0.1006,
2001-03-14,4.7502,4.7593,4.7125,4.7156,4.7156,22089,4.7291,-0.7909,-0.007941,-0.0376,0.0468,0.9931,
2001-03-15,4.6961,4.6961,4.6745,4.6894,4.6894,36994,4.6867,-0.5554,-0.005569,-0.0262,0.0216,0.4622,
2001-03-16,4.677,4.679,4.6686,4.6724,4.6724,20855,4.6733,-0.3624,-0.003631,-0.017,0.0104,0.2228,
2001-03-19,4.6575,4.6655,4.6252,4.6403,4.6403,33610,4.6436,-0.6877,-0.006901,-0.0321,0.0403,0.8706,
2001-03-20,4.5716,4.5716,4.5645,4.5671,4.5671,49222,4.5677,-1.5775,-0.015901,-0.0732,0.0072,0.1573,
2001-03-21,4.6537,4.6658,4.6537,4.6559,4.6559,41541,4.6585,1.9446,0.019259,0.0888,0.0121,0.2591,
2001-03-22,4.7148,4.7276,4.7148,4.7153,4.7153,36200,4.7192,1.2751,0.01267,0.0594,0.0127,0.2699,
2001-03-23,4.7446,4.7532,4.7446,4.7484,4.7484,32628,4.7488,0.7039,0.007014,0.0332,0.0086,0.1804,
2001-03-26,4.7732,4.7848,4.7604,4.7623,4.7623,37892,4.7692,0.2911,0.002907,0.0138,0.0245,0.5139,
2001-03-27,4.7734,4.7804,4.7734,4.7756,4.7756,31952,4.7765,0.2809,0.002805,0.0134,0.007,0.1474,
2001-03-28,4.81,4.8319,4.81,4.8165,4.8165,45549,4.8195,0.8561,0.008525,0.0409,0.0219,0.456,
2001-03-29,4.7927,4.8016,4.7927,4.7968,4.7968,43240,4.7971,-0.4086,-0.004094,-0.0197,0.0089,0.1857,
2001-03-30,4.7661,4.7661,4.7491,4.7499,4.7499,30290,4.755,-0.9795,-0.009844,-0.047,0.0169,0.3568,
2001-04-02,4.6659,4.6659,4.6334,4.65,4.65,35010,4.6498,-2.1013,-0.021237,-0.0998,0.0325,0.7013,
2001-04-03,4.6676,4.7088,4.6676,4.674,4.674,18477,4.6835,0.5149,0.005136,0.0239,0.0412,0.883,
2001-04-04,4.6661,4.6842,4.6613,4.6717,4.6717,36565,4.6724,-0.0494,-0.000494,-0.0023,0.0229,0.4923,
2001-04-05,4.6699,4.6724,4.6236,4.6656,4.6656,36805,4.6539,-0.1304,-0.001305,-0.0061,0.0488,1.0553,
2001-04-06,4.6558,4.6558,4.6279,4.6318,4.6318,24283,4.6385,-0.7251,-0.007277,-0.0338,0.0278,0.6015,
2001-04-09,4.6422,4.6422,4.6349,4.6376,4.6376,26625,4.6382,0.1252,0.001252,0.0058,0.0073,0.1585,
2001-04-10,4.6587,4.6636,4.6587,4.659,4.659,31069,4.6604,0.4614,0.004603,0.0214,0.005,0.1065,
2001-04-11,4.6305,4.6317,4.5969,4.627,4.627,27280,4.6185,-0.6854,-0.006877,-0.0319,0.0348,0.7571,
2001-04-12,4.5778,4.5778,4.5719,4.5732,4.5732,28967,4.5743,-1.1626,-0.011694,-0.0538,0.0059,0.1282,
2001-04-13,4.6658,4.7216,4.6658,4.6929,4.6929,43021,4.6934,2.6161,0.025825,0.1196,0.0559,1.1973,
2001-04-16,4.6566,4.6614,4.6044,4.6425,4.6425,29086,4.6361,-1.0736,-0.010795,-0.0504,0.057,1.2381,
2001-04-17,4.602,4.6151,4.602,4.6085,4.6085,26953,4.6085,-0.7328,-0.007355,-0.034,0.0131,0.2844,
2001-04-18,4.6104,4.6368,4.6104,4.6206,4.6206,41814,4.6226,0.264,0.002636,0.0122,0.0264,0.5725,
2001-04-19,4.5891,4.5913,4.5843,4.5867,4.5867,42185,4.5874,-0.734,-0.007367,-0.0339,0.007,0.1536,
2001-04-20,4.5048,4.5048,4.4752,4.4825,4.4825,47369,4.4875,-2.2719,-0.022981,-0.1042,0.0296,0.6609,
2001-04-23,4.4076,4.4076,4.3576,4.3931,4.3931,38963,4.3861,-1.9953,-0.020155,-0.0894,0.05,1.1463,
2001-04-24,4.3344,4.3344,4.3251,4.327,4.327,50693,4.3288,-1.5037,-0.015151,-0.0661,0.0092,0.2134,
2001-04-25,4.3547,4.359,4.3547,4.3547,4.3547,23874,4.3561,0.6389,0.006369,0.0276,0.0044,0.1002,
2001-04-26,4.4241,4.4404,4.4241,4.4273,4.4273,38899,4.4306,1.6683,0.016545,0.0726,0.0162,0.3672,
2001-04-27,4.4134,4.4134,4.3994,4.4004,4.4004,30962,4.4044,-0.6074,-0.006093,-0.0269,0.0141,0.3197,
2001-04-30,4.471,4.5288,4.471,4.4869,4.4869,41612,4.4956,1.9658,0.019467,0.0865,0.0577,1.2907,
2001-05-01,4.4664,4.4942,4.4654,4.4897,4.4897,20149,4.4831,0.0618,0.000617,0.0028,0.0288,0.6445,
2001-05-02,4.4668,4.4677,4.455,4.4602,4.4602,36328,4.461,-0.6574,-0.006595,-0.0295,0.0127,0.2858,
2001-05-03,4.4439,4.4568,4.4108,4.4418,4.4418,21960,4.4364,-0.4123,-0.004131,-0.0184,0.0459,1.0416,
2001-05-04,4.3966,4.3966,4.3915,4.3922,4.3922,47069,4.3935,-1.116,-0.011223,-0.0496,0.0051,0.1153,
2001-05-07,4.3235,4.3235,4.3186,4.3192,4.3192,43221,4.3204,-1.6623,-0.016763,-0.073,0.005,0.1149,
2001-05-08,4.2229,4.2229,4.218,4.2187,4.2187,48924,4.2199,-2.3275,-0.02355,-0.1005,0.0049,0.1155,
2001-05-09,4.2825,4.288,4.2825,4.2837,4.2837,36550,4.2847,1.5405,0.015288,0.065,0.0055,0.1284,
2001-05-10,4.2292,4.2292,4.2247,4.225,4.225,37025,4.2263,-1.3695,-0.01379,-0.0587,0.0045,0.1071,
2001-05-11,4.2074,4.2957,4.1986,4.2081,4.2081,41375,4.2341,-0.4005,-0.004013,-0.0169,0.0971,2.3115,
2001-05-14,4.136,4.136,4.1295,4.1319,4.1319,39492,4.1325,-1.8106,-0.018272,-0.0762,0.0065,0.1574,
2001-05-15,4.1474,4.1645,4.1474,4.1548,4.1548,44720,4.1555,0.5536,0.005521,0.0229,0.0171,0.412,
2001-05-16,4.1937,4.2032,4.1937,4.1971,4.1971,44612,4.198,1.0198,0.010147,0.0424,0.0095,0.2257,
2001-05-17,4.1998,4.2109,4.1969,4.2037,4.2037,21003,4.2038,0.1568,0.001566,0.0066,0.014,0.3337,
2001-05-18,4.2059,4.2153,4.2059,4.2111,4.2111,38350,4.2108,0.1758,0.001756,0.0074,0.0094,0.2243,
2001-05-21,4.2646,4.2751,4.2646,4.2669,4.2669,35105,4.2689,1.3242,0.013155,0.0558,0.0105,0.246,
2001-05-22,4.1951,4.1951,4.1782,4.1909,4.1909,40542,4.188,-1.7811,-0.017972,-0.076,0.0169,0.4036,
2001-05-23,4.2891,4.3177,4.2891,4.3091,4.3091,52436,4.3053,2.8219,0.027828,0.1183,0.0286,0.6672,
2001-05-24,4.27,4.27,4.2635,4.2657,4.2657,43829,4.2664,-1.007,-0.010121,-0.0434,0.0065,0.1524,
2001-05-25,4.2047,4.2047,4.1498,4.1849,4.1849,46610,4.1798,-1.8956,-0.019138,-0.0809,0.0549,1.3235,
2001-05-28,4.256,4.3098,4.256,4.3055,4.3055,57668,4.2904,2.8826,0.028419,0.1206,0.0538,1.2644,
2001-05-29,4.2841,4.2841,4.252,4.2592,4.2592,27753,4.2651,-1.075,-0.010809,-0.0463,0.0322,0.7562,
2001-05-30,4.2538,4.2538,4.2191,4.2495,4.2495,27906,4.2408,-0.2271,-0.002274,-0.0097,0.0347,0.8214,
2001-05-31,4.2486,4.2486,4.2037,4.2205,4.2205,20679,4.2243,-0.6833,-0.006857,-0.029,0.0449,1.0671,
2001-06-01,4.1682,4.1682,4.131,4.148,4.148,32108,4.149,-1.7185,-0.017334,-0.0725,0.0372,0.9012,
2001-06-04,4.157,4.1622,4.157,4.158,4.158,21758,4.1591,0.2422,0.002419,0.01,0.0051,0.1235,
2001-06-05,4.1861,4.1987,4.1861,4.1902,4.1902,28636,4.1917,0.7734,0.007704,0.0322,0.0126,0.302,
2001-06-06,4.2399,4.2575,4.2399,4.2516,4.2516,23609,4.2496,1.4654,0.014548,0.0614,0.0176,0.4159,
2001-06-07,4.2622,4.3436,4.2622,4.3033,4.3033,25268,4.303,1.2174,0.0121,0.0518,0.0815,1.9117,
2001-06-08,4.2884,4.2884,4.2767,4.2841,4.2841,28800,4.283,-0.4478,-0.004488,-0.0193,0.0117,0.2735,
2001-06-11,4.3072,4.3116,4.3072,4.3073,4.3073,34792,4.3087,0.5423,0.005409,0.0232,0.0044,0.1013,
2001-06-12,4.2846,4.2846,4.2767,4.2802,4.2802,35200,4.2805,-0.6283,-0.006303,-0.0271,0.0079,0.1846,
2001-06-13,4.2722,4.2722,4.2628,4.2677,4.2677,39251,4.2676,-0.2919,-0.002923,-0.0125,0.0095,0.2226,
2001-06-14,4.2941,4.3019,4.2941,4.2976,4.2976,45176,4.2978,0.6985,0.006961,0.0298,0.0077,0.1804,
2001-06-15,4.3359,4.3461,4.3359,4.3418,4.3418,36410,4.3413,1.0295,0.010242,0.0442,0.0102,0.235,
2001-06-18,4.3516,4.3516,4.3283,4.3445,4.3445,30965,4.3415,0.0611,0.000611,0.0027,0.0233,0.5393,
2001-06-19,4.3278,4.4001,4.3258,4.3887,4.3887,32999,4.3715,1.018,0.010129,0.0442,0.0744,1.7189,
2001-06-20,4.3804,4.3804,4.3446,4.3729,4.3729,28023,4.366,-0.3598,-0.003605,-0.0158,0.0358,0.8245,
2001-06-21,4.2916,4.2916,4.2855,4.2873,4.2873,46720,4.2881,-1.9566,-0.01976,-0.0856,0.0062,0.1438,
2001-06-22,4.2937,4.3019,4.2937,4.2941,4.2941,39785,4.2966,0.1582,0.001581,0.0068,0.0083,0.1928,
2001-06-25,4.3296,4.3411,4.3296,4.3315,4.3315,44578,4.3341,0.8716,0.008678,0.0374,0.0115,0.2655,
2001-06-26,4.2686,4.2686,4.2549,4.26,4.26,42472,4.2611,-1.6525,-0.016663,-0.0716,0.0137,0.3231,
2001-06-27,4.2406,4.2612,4.2009,4.2226,4.2226,40534,4.2282,-0.8763,-0.008801,-0.0373,0.0603,1.4344,
2001-06-28,4.2788,4.2833,4.2788,4.279,4.279,38394,4.2803,1.3343,0.013255,0.0563,0.0045,0.1049,
2001-06-29,4.2855,4.2855,4.2538,4.2769,4.2769,30792,4.2721,-0.0475,-0.000475,-0.002,0.0318,0.7467,
2001-07-02,4.2321,4.2364,4.2321,4.2321,4.2321,23005,4.2335,-1.0476,-0.010531,-0.0448,0.0042,0.1001,
2001-07-03,4.2974,4.3056,4.2974,4.3012,4.3012,28159,4.3014,1.633,0.016198,0.0691,0.0082,0.1905,
2001-07-04,4.2488,4.2488,4.2433,4.2446,4.2446,45343,4.2456,-1.3175,-0.013262,-0.0567,0.0055,0.13,
2001-07-05,4.2634,4.3208,4.2634,4.287,4.287,24234,4.2904,1.0005,0.009955,0.0425,0.0574,1.3466,
2001-07-06,4.3267,4.3318,4.3267,4.3274,4.3274,25949,4.3287,0.9424,0.00938,0.0404,0.005,0.1167,
2001-07-09,4.2846,4.2846,4.2739,4.2803,4.2803,20595,4.2796,-1.0899,-0.010959,-0.0472,0.0107,0.2503,
2001-07-10,4.2634,4.2634,4.2527,4.257,4.257,38237,4.2577,-0.5447,-0.005462,-0.0233,0.0107,0.2516,
2001-07-11,4.231,4.231,4.223,4.2267,4.2267,23688,4.2269,-0.7099,-0.007124,-0.0302,0.008,0.1888,
2001-07-12,4.197,4.2092,4.1705,4.205,4.205,33873,4.1949,-0.5158,-0.005171,-0.0218,0.0387,0.9272,
2001-07-13,4.2125,4.2125,4.1771,4.1971,4.1971,32365,4.1956,-0.1865,-0.001867,-0.0078,0.0354,0.8468,
2001-07-16,4.2068,4.2431,4.1989,4.2327,4.2327,22299,4.2249,0.8486,0.00845,0.0356,0.0442,1.0525,
2001-07-17,4.2488,4.2546,4.2488,4.2504,4.2504,28563,4.2513,0.4173,0.004164,0.0177,0.0059,0.1379,
2001-07-18,4.2686,4.2937,4.2686,4.2862,4.2862,47321,4.2828,0.8426,0.00839,0.0358,0.0252,0.5895,
2001-07-19,4.2266,4.2266,4.2083,4.219,4.219,35673,4.218,-1.5674,-0.015798,-0.0672,0.0183,0.4344,
2001-07-20,4.2682,4.2726,4.2682,4.2683,4.2683,35142,4.2697,1.1692,0.011625,0.0493,0.0045,0.1043,
2001-07-23,4.1542,4.1542,4.1064,4.1501,4.1501,43630,4.1369,-2.7703,-0.028094,-0.1182,0.0479,1.1656,
2001-07-24,4.1655,4.1714,4.1655,4.1673,4.1673,21967,4.1681,0.414,0.004132,0.0172,0.006,0.1433,
2001-07-25,4.2309,4.2468,4.2309,4.2345,4.2345,25063,4.2374,1.6127,0.015998,0.0672,0.0159,0.3757,
2001-07-26,4.2869,4.3132,4.2869,4.3045,4.3045,44799,4.3015,1.6525,0.01639,0.07,0.0263,0.6139,
2001-07-27,4.3288,4.3381,4.2139,4.2927,4.2927,36342,4.2816,-0.2735,-0.002739,-0.0118,0.1242,2.9475,
2001-07-30,4.2939,4.2939,4.2181,4.2368,4.2368,50869,4.2496,-1.303,-0.013116,-0.0559,0.0758,1.7961,
2001-07-31,4.1948,4.1948,4.1896,4.1906,4.1906,30103,4.1917,-1.0888,-0.010948,-0.0461,0.0052,0.1246,
2001-08-01,4.1851,4.1851,4.167,4.1784,4.1784,18668,4.1769,-0.2908,-0.002912,-0.0122,0.018,0.4329,
2001-08-02,4.2096,4.2225,4.2096,4.2169,4.2169,39437,4.2163,0.9201,0.009159,0.0384,0.0129,0.3061,
2001-08-03,4.2128,4.2362,4.1809,4.2115,4.2115,40600,4.2096,-0.1269,-0.00127,-0.0054,0.0553,1.3238,
2001-08-06,4.2095,4.2149,4.1781,4.1957,4.1957,20732,4.1962,-0.3757,-0.003764,-0.0158,0.0368,0.8809,
